ID,ISBN13,ISBN10,Title,Author,Publisher,Year,Link,Image,Complete,Read
9788375748796,978-83-7574-879-6,83-7574-879-,Wilczy trop. Alfa i Omega,Patricia Briggs,Fabryka Slow,2013,https://www.books-by-isbn.com/83-7574/837574879X-Wilczy-trop-Alfa-i-Omega-Briggs-Patricia-83-7574-879-X.html,https://www.books-by-isbn.com/spix/na-837574879X---Patricia---51u-VPWPeiL.jpg,true,true
9788361386438,978-83-61386-43-8,83-61386-43-2,Wierni wrogowie (Polska Wersja Jezykowa),Gromyko Olga,Papierowy Ksiezyc,2014,https://www.books-by-isbn.com/83-61386/8361386432-Wierni-wrogowie-Polska-Wersja-Jezykowa-83-61386-43-2.html,https://www.books-by-isbn.com/spix/na-8361386432---wrogowie---51gKQ8za3JL.jpg,true,true
9788375749939,978-83-7574-993-9,83-7574-993-1,Drugi brzeg (Polska Wersja Jezykowa),Michal Golkowski,Fabryka Slow,2014,https://www.books-by-isbn.com/83-7574/8375749931-Drugi-brzeg-Polska-Wersja-Jezykowa-83-7574-993-1.html,https://www.books-by-isbn.com/spix/na-8375749931---Golkowski---51QqZ0BHD9L.jpg,true,true
9788375747270,978-83-7574-727-0,83-7574-727-0,Takeshi Cien smierci,Kossakowska Maja Lidia,Fabryka Slow,2014,https://www.books-by-isbn.com/83-7574/8375747270-Takeshi-Cien-smierci-83-7574-727-0.html,https://www.books-by-isbn.com/spix/na-8375747270---Kossakowska---41d0rfT2UkL.jpg,true,true
9788375741445,978-83-7574-144-5,83-7574-144-2,Pan Lodowego Ogrodu (#1),,Fabryka Slow,,https://www.books-by-isbn.com/83-7574/8375741442-Pan-Lodowego-Ogrodu-tom-1-Jaroslaw-Grzedowicz-83-7574-144-2.html,https://www.books-by-isbn.com/spix/na-8375741442---Lodowego---517yZ41VD9L.jpg,true,true
9788374181617,978-83-7418-161-7,83-7418-161-3,Mroczne oblezenie,R. A. Salvatore,Isa,2008,https://www.books-by-isbn.com/83-7418/8374181613-Mroczne-Oblezenie-Dziedzictwo-Mrocznego-Elfa-3-Legendy-Drizzda-9-83-7418-161-3.html,https://www.books-by-isbn.com/spix/eu-8374181613---Salvatore---31KNU5ZctNL.jpg,true,true
9788374181624,978-83-7418-162-4,83-7418-162-1,Droga do switu,Salvatore R A Smedman Lisa,ISA,2008,https://www.books-by-isbn.com/83-7418/8374181621-Droga-do-switu-Salvatore-R-A-83-7418-162-1.html,https://www.books-by-isbn.com/spix/na-8374181621---Salvatore---51dIofVwOsL.jpg,true,true
9788375064438,978-83-7506-443-8,83-7506-443-2,W poszukiwaniu mocy,,Zysk i S-ka,,https://www.books-by-isbn.com/83-7506/8375064432-W-poszukiwaniu-mocy-Praca-Zbiorowa-83-7506-443-2.html,https://www.books-by-isbn.com/spix/na-8375064432---poszukiwaniu---519o8u4XZDL.jpg,true,true
9788371502842,978-83-7150-284-2,83-7150-284-2,Smoki letniego plomenia,Margaret Weis,Zysk I S-Ka,2009,https://www.books-by-isbn.com/83-7150/8371502842-Smoki-letniego-plomenia-Margaret-Weis-83-7150-284-2.html,https://www.books-by-isbn.com/spix/eu-8371502842---plomenia---31FxzMNjJWL.jpg,true,true
9788375061413,978-83-7506-141-3,83-7506-141-7,Smoki wiosennego Ĺwitu v - Margaret Weis [KSIÄĹťKA],Margaret Weis,Zysk i S-ka,2007,https://www.books-by-isbn.com/83-7506/8375061417-Smoki-wiosennego-switu-Hickman-Tracy-Weis-Margaret-83-7506-141-7.html,https://www.books-by-isbn.com/spix/na-8375061417---KSIAe84ltKA---510qkIksBKL.jpg,true,true
9788374180146,978-83-7418-014-6,83-7418-014-5,Zdobyta forteca,,ISA,,https://www.books-by-isbn.com/83-7418/8374180145-Zdobyta-forteca-Salvatore-R-A-83-7418-014-5.html,https://www.books-by-isbn.com/spix/na-8374180145---Zdobyta---21l2WSj3lYL.jpg,true,true
9788374180153,978-83-7418-015-3,83-7418-015-3,Klatwa Chaosu,,ISA,,https://www.books-by-isbn.com/83-7418/8374180153-Klatwa-Chaosu-Salvatore-R-A-83-7418-015-3.html,https://www.books-by-isbn.com/spix/na-8374180153---Chaosu---21k35UDyEhL.jpg,true,true
69159565,,,,,,,https://www.books-by-isbn.com/cgi-bin/isbn-lookup.pl?isbn=69159565,,false,true
9788388916847,978-83-88916-84-7,83-88916-84-,Ogar magow Ksiega I Doradca i krolowie,Elaine Cunningham,Isa,2003,https://www.books-by-isbn.com/83-88916/838891684X-Ogar-magow-Ksiega-I-Doradca-i-krolowie-Elaine-Cunningham-83-88916-84-X.html,https://www.books-by-isbn.com/spix/eu-838891684X---Cunningham---31YrwYF-ZwL.jpg,true,true
9788374181099,978-83-7418-109-9,83-7418-109-5,Samotny drow,R. A. Salvatore,Isa,2006,https://www.books-by-isbn.com/83-7418/8374181095-Samotny-drow-R-A-Salvatore-83-7418-109-5.html,https://www.books-by-isbn.com/spix/eu-8374181095---Salvatore---31rgqTHROSL.jpg,true,true
9788375062441,978-83-7506-244-1,83-7506-244-8,Smoki jesiennego zmierzchu - Margaret Weis [KSIÄĹťKA],Margaret Weis,Zysk i S-ka,2008,https://www.books-by-isbn.com/83-7506/8375062448-Smoki-jesiennego-zmierzchu-Margaret-Weis-Tracy-Hickman-83-7506-244-8.html,https://www.books-by-isbn.com/spix/na-8375062448---KSIAe84ltKA---51r0sdR0NkL.jpg,true,true
9788388916922,978-83-88916-92-2,83-88916-92-0,Brama wody. Doradcy i Krolowie Ksiega II,Elaine Cunningham,Isa,2004,https://www.books-by-isbn.com/83-88916/8388916920-Brama-Wody-Doradcy-i-krolowie-2-Cunningham-Elaine-83-88916-92-0.html,https://www.books-by-isbn.com/spix/eu-8388916920---Cunningham---31hgONWUkDL.jpg,true,true
8387376183,978-83-87376-18-5,83-87376-18-3,Wrota Baldura,Philip Athans,Isa,1999,https://www.books-by-isbn.com/83-87376/8387376183-Wrota-Baldura-Philip-Athans-83-87376-18-3.html,https://www.books-by-isbn.com/spix/eu-8387376183---Baldura---21sYBb13IJL.jpg,true,true
9788374180511,978-83-7418-051-1,83-7418-051-,Kule snow Ksiega V Piesni i miecze,Elaine Cunningham,Isa,2004,https://www.books-by-isbn.com/83-7418/837418051X-Kule-snow-Ksiega-V-Piesni-i-miecze-Cunningham-Elaine-83-7418-051-X.html,https://www.books-by-isbn.com/spix/eu-837418051X---Cunningham---21cg127orzL.jpg,true,true
9788374180115,978-83-7418-011-5,83-7418-011-0,Kantyczka,R. A. Salvatore,Isa,2004,https://www.books-by-isbn.com/83-7418/8374180110-Kantyczka-R-A-Salvatore-83-7418-011-0.html,https://www.books-by-isbn.com/spix/eu-8374180110---Salvatore---21PeMqSIQbL.jpg,true,true
9788374180559,978-83-7418-055-9,83-7418-055-2,"Tysiąc Orków (Forgotten Realms: Hunter's Blades, #1; Legend of Drizzt, #14)",,,,https://www.books-by-isbn.com/83-7418/8374180552-Tysiac-orkow-R-A-Salvatore-83-7418-055-2.html,https://www.books-by-isbn.com/spix/na-8374180552---Forgotten---21XtL3I7IKL.jpg,true,true
9788374180122,978-83-7418-012-2,83-7418-012-9,Mroki puszczy,,ISA,,https://www.books-by-isbn.com/83-7418/8374180129-Mroki-puszczy-Salvatore-R-A-83-7418-012-9.html,https://www.books-by-isbn.com/spix/na-8374180129---puszczy---216NT-wLXVL.jpg,true,true
9788374181105,978-83-7418-110-5,83-7418-110-9,"Dwa Miecze (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",,,,https://www.books-by-isbn.com/83-7418/8374181109-Dwa-miecze-R-A-Salvatore-83-7418-110-9.html,https://www.books-by-isbn.com/spix/na-8374181109---Forgotten---31nwyhjE2dL.jpg,true,true
9788388916229,978-83-88916-22-9,83-88916-22-,Bezglosna klinga,R. A. Salvatore,Isa,2002,https://www.books-by-isbn.com/83-88916/838891622X-Bezglosna-klinga-R-A-Salvatore-83-88916-22-X.html,,true,true
8371501536,978-83-7150-153-1,83-7150-153-6,Smoki zimowej nocy v - Margaret Wais [KSIÄĹťKA],Margaret Wais,Zysk i S-ka,1997,https://www.books-by-isbn.com/83-7150/8371501536-Smoki-zimowej-nocy-Tracy-Hickman-Margaret-Weis-83-7150-153-6.html,https://www.books-by-isbn.com/spix/na-8371501536---KSIAeltKA---31nREvfKkuL.jpg,true,true
9788388916236,978-83-88916-23-6,83-88916-23-8,Cien elfa Ksiega I Piesni i miecze,Elaine Cunningham,Isa,2002,https://www.books-by-isbn.com/83-88916/8388916238-Cien-elfa-Ksiega-I-Piesni-i-miecze-Elaine-Cunningham-83-88916-23-8.html,https://www.books-by-isbn.com/spix/eu-8388916238---Cunningham---21xRY1pU6fL.jpg,true,true
9788374180351,978-83-7418-035-1,83-7418-035-8,Morze mieczy,R. A. Salvatore,Isa,,https://www.books-by-isbn.com/83-7418/8374180358-Morze-mieczy-R-A-Salvatore-83-7418-035-8.html,,true,true
9788388916663,978-83-88916-66-3,83-88916-66-1,Srebrne cienie Ksiega III Piesni i miecze,Elaine Cunningham,Isa,2003,https://www.books-by-isbn.com/83-88916/8388916661-Srebrne-cienie-Ksiega-III-Piesni-i-miecze-83-88916-66-1.html,https://www.books-by-isbn.com/spix/eu-8388916661---Cunningham---21nP8wAU3LL.jpg,true,true
9788388916519,978-83-88916-51-9,83-88916-51-3,Piesn Elfa Ksiega II Piesni i miecze,Elaine Cunningham,Isa,2002,https://www.books-by-isbn.com/83-88916/8388916513-Piesn-Elfa-Ksiega-II-Piesni-i-miecze-Elaine-Cunningham-83-88916-51-3.html,https://www.books-by-isbn.com/spix/eu-8388916513---Cunningham---21OBvwRE7gL.jpg,true,true
9788374180504,978-83-7418-050-4,83-7418-050-1,Twierdza cierni Ksiega IV Piesni i miecze,Elaine Cunningham,Isa,2004,https://www.books-by-isbn.com/83-7418/8374180501-Twierdza-cierni-Ksiega-IV-Piesni-i-miecze-83-7418-050-1.html,https://www.books-by-isbn.com/spix/eu-8374180501---Cunningham---21%2Bz0yYsTIL.jpg,true,true
9788374180139,978-83-7418-013-9,83-7418-013-7,Nocne maski,,ISA,,https://www.books-by-isbn.com/83-7418/8374180137-Nocne-maski-Salvatore-R-A-83-7418-013-7.html,https://www.books-by-isbn.com/spix/na-8374180137---Nocne---31XnKhyUxjL.jpg,true,true
9788374180092,978-83-7418-009-2,83-7418-009-9,Corka mrocznego Elfa t.1 Swiatlo i cienie,Elaine Cunningham,Isa,2004,https://www.books-by-isbn.com/83-7418/8374180099-Corka-mrocznego-Elfa-t-1-Swiatlo-i-cienie-83-7418-009-9.html,https://www.books-by-isbn.com/spix/eu-8374180099---Cunningham---21GtwDo3IEL.jpg,true,true
9788374180450,978-83-7418-045-0,83-7418-045-5,Torujacy drogi t.3 Swiatlo i cienie,Elaine Cunningham,Isa,2004,https://www.books-by-isbn.com/83-7418/8374180455-Torujacy-drogi-Tom-3-Swiatlo-i-cienie-Cunningham-Elaine-83-7418-045-5.html,https://www.books-by-isbn.com/spix/eu-8374180455---Cunningham---21ybo072AzL.jpg,true,true
9788374180108,978-83-7418-010-8,83-7418-010-2,Splatane sieci t.2 Swiatlo i cienie,Elaine Cunningham,Isa,2008,https://www.books-by-isbn.com/83-7418/8374180102-Splatane-sieci-Tom-2-Swiatlo-i-cienie-Cunningham-Elaine-83-7418-010-2.html,https://www.books-by-isbn.com/spix/eu-8374180102---Cunningham---21JkA2MLCVL.jpg,true,true
9788374181334,978-83-7418-133-4,83-7418-133-8,"Sługa Reliktu (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",,,,https://www.books-by-isbn.com/83-7418/8374181338-Sluga-Reliktu-Forgotten-Realms-Paths-of-Darkness-3-The-Sellswords-1-83-7418-133-8.html,https://www.books-by-isbn.com/spix/na-8374181338---Sellswords---21aEHXBvUjL.jpg,true,true
9788374181556,978-83-7418-155-6,83-7418-155-9,Obietnica Krola-Czarnoksieznika,Salvatore R A Smedman Lisa,ISA,2008,https://www.books-by-isbn.com/83-7418/8374181559-Obietnica-Krola-Czarnoksieznika-R-a-Salvatore-83-7418-155-9.html,https://www.books-by-isbn.com/spix/na-8374181559---Czarnoksieznika---21idk13A%2BXL.jpg,true,true
9788374182188,978-83-7418-218-8,83-7418-218-0,Najemnicy. Ksiega III. Droga Patriarchy,R.A. Salvatore,Isa,2009,https://www.books-by-isbn.com/83-7418/8374182180-Najemnicy-Ksiega-III-Droga-Patriarchy-83-7418-218-0.html,https://www.books-by-isbn.com/spix/eu-8374182180---Patriarchy---31gTcUl28TL.jpg,true,true
9788379642045,978-83-7964-204-5,83-7964-204-,Hel 3,,Fabryka Slow,,https://www.books-by-isbn.com/83-7964/837964204X-Hel-3-83-7964-204-X.html,https://www.books-by-isbn.com/spix/na-837964204X---Hel---51mUFoYJkyL.jpg,true,true
9788375746754,978-83-7574-675-4,83-7574-675-4,Pomnik cesarzowej Achai. Tom 1 (polish),Andrzej Ziemianski,Fabryka Slow,2012,https://www.books-by-isbn.com/83-7574/8375746754-Pomnik-cesarzowej-Achai-Tom-1-polish-83-7574-675-4.html,https://www.books-by-isbn.com/spix/na-8375746754---Ziemianski---51Ln-BIFMRL.jpg,true,true
9788379641994,978-83-7964-199-4,83-7964-199-,Wstega,Andriej Lewicki,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/837964199X-Wstega-Andriej-Lewicki-83-7964-199-X.html,https://www.books-by-isbn.com/spix/na-837964199X---Lewicki---51W4395O84L.jpg,true,false
9788379642267,978-83-7964-226-7,83-7964-226-0,Sopel,Pawel Kornew,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642260-Sopel-Pawel-Kornew-83-7964-226-0.html,https://www.books-by-isbn.com/spix/na-8379642260---Kornew---51ehsiNKSxL.jpg,true,false
9788379641505,978-83-7964-150-5,83-7964-150-7,Ziemia niczyja,Waletow Jan,Fabryka Slow,,https://www.books-by-isbn.com/83-7964/8379641507-Ziemia-niczyja-Waletow-Jan-83-7964-150-7.html,https://www.books-by-isbn.com/spix/na-8379641507---niczyja---51ht7YgYqxL.jpg,true,false
9788379641857,978-83-7964-185-7,83-7964-185-,Wedle zaslug,Slawomir Niesciur,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/837964185X-Wedle-zaslug-Slawomir-Niesciur-83-7964-185-X.html,https://www.books-by-isbn.com/spix/na-837964185X---Niesciur---51P2JadDQJL.jpg,true,false
9788379642007,978-83-7964-200-7,83-7964-200-7,Zar mrozu,Patricia Briggs,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379642007-Zar-mrozu-Patricia-Briggs-83-7964-200-7.html,https://www.books-by-isbn.com/spix/na-8379642007---Patricia---51rZBD22tVL.jpg,true,false
9788379641635,978-83-7964-163-5,83-7964-163-9,Achaja Tom 5 Pomnik cesarzowej Achai,Andrzej Ziemianski,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641639-Achaja-Tom-5-Pomnik-cesarzowej-Achai-Andrzej-Ziemianski-83-7964-163-9.html,https://www.books-by-isbn.com/spix/na-8379641639---Ziemianski---5123jS8RtGL.jpg,true,false
9788379642076,978-83-7964-207-6,83-7964-207-4,Bramy swiatlosci. Tom 1,Maja Lidia Kossakowska,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642074-Bramy-swiatlosci-Tom-1-Maja-Lidia-Kossakowska-83-7964-207-4.html,https://www.books-by-isbn.com/spix/na-8379642074---Kossakowska---51WYTczjhzL.jpg,true,false
9788379641444,978-83-7964-144-4,83-7964-144-2,Necrosis Przebudzenie,Jacek Piekara,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641442-Necrosis-Przebudzenie-Jacek-Piekara-83-7964-144-2.html,https://www.books-by-isbn.com/spix/na-8379641442---Przebudzenie---5159BIy9W8L.jpg,true,false
9788379642458,978-83-7964-245-8,83-7964-245-7,Wilcze Leze,Andrzej Pilipiuk,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642457-Wilcze-Leze-Andrzej-Pilipiuk-83-7964-245-7.html,https://www.books-by-isbn.com/spix/na-8379642457---Pilipiuk---513FAjdNjaL.jpg,true,false
9788379642380,978-83-7964-238-0,83-7964-238-4,Mlody. Cykl Tajne Akta Vespera. Tom 4,Magdalena Kozak,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642384-Mlody-Cykl-Tajne-Akta-Vespera-Tom-4-Magdalena-Kozak-83-7964-238-4.html,https://www.books-by-isbn.com/spix/na-8379642384---Magdalena---51lllSZhCBL.jpg,true,false
9788379642281,978-83-7964-228-1,83-7964-228-7,Sliski,Pawel Kornew,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642287-Sliski-Pawel-Kornew-83-7964-228-7.html,https://www.books-by-isbn.com/spix/na-8379642287---Sliski---51ia7ECq0ML.jpg,true,false
9788379642373,978-83-7964-237-3,83-7964-237-6,Wojna,Andriej Lewicki,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642376-Wojna-Andriej-Lewicki-83-7964-237-6.html,https://www.books-by-isbn.com/spix/na-8379642376---Lewicki---51UghCC4gWL.jpg,true,false
9788379641758,978-83-7964-175-8,83-7964-175-2,Tam gdzie cieplo,Pawel Kornew,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641752-Tam-gdzie-cieplo-Pawel-Kornew-83-7964-175-2.html,https://www.books-by-isbn.com/spix/na-8379641752---Kornew---51wIkJvtN8L.jpg,true,false
9788379642342,978-83-7964-234-2,83-7964-234-1,Dzieci martwej ziemi,Jan Waletow,Fabryka Slow,2017,https://www.books-by-isbn.com/83-7964/8379642341-Dzieci-martwej-ziemi-Jan-Waletow-83-7964-234-1.html,https://www.books-by-isbn.com/spix/na-8379642341---Waletow---51VmwPkumFL.jpg,true,false
9788379641970,978-83-7964-197-0,83-7964-197-3,Konan Destylator,Andrzej Pilipiuk,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641973-Konan-Destylator-Andrzej-Pilipiuk-83-7964-197-3.html,https://www.books-by-isbn.com/spix/na-8379641973---Destylator---51C2rCudUqL.jpg,true,false
9788379641550,978-83-7964-155-0,83-7964-155-8,Na skraju strefy Tom 1,Haladyn Krzysztof,Fabryka Slow,,https://www.books-by-isbn.com/83-7964/8379641558-Na-skraju-strefy-Tom-1-Haladyn-Krzysztof-83-7964-155-8.html,https://www.books-by-isbn.com/spix/na-8379641558---Krzysztof---51RvDnpZccL.jpg,true,false
9788380621442,978-83-8062-144-2,83-8062-144-1,Na krawedzi zaglady,Robert J. Szmidt,Rebis,2017,https://www.books-by-isbn.com/83-8062/8380621441-Na-krawedzi-zaglady-Robert-J-Szmidt-83-8062-144-1.html,https://www.books-by-isbn.com/spix/na-8380621441---krawedzi---51oMUE1oN4L.jpg,true,false
9788378188476,978-83-7818-847-6,83-7818-847-7,Ucieczka z raju,Szmidt Robert J.,Rebis,2016,https://www.books-by-isbn.com/83-7818/8378188477-Ucieczka-z-raju-Szmidt-Robert-J-83-7818-847-7.html,https://www.books-by-isbn.com/spix/na-8378188477---Ucieczka---41aatkvY2IL.jpg,true,false
9788380621152,978-83-8062-115-2,83-8062-115-8,Toy Land,,Rebis,,https://www.books-by-isbn.com/83-8062/8380621158-Toy-Land-83-8062-115-8.html,https://www.books-by-isbn.com/spix/na-8380621158---Land---51ccDE00f2L.jpg,true,true
9788378185598,978-83-7818-559-8,83-7818-559-1,Latwo byc Bogiem,Robert J. Szmidt,Rebis,2014,https://www.books-by-isbn.com/83-7818/8378185591-Latwo-byc-Bogiem-83-7818-559-1.html,https://www.books-by-isbn.com/spix/na-8378185591---Szmidt---51%2BQw3JWt9L.jpg,true,true
8370540376,978-83-7054-037-1,83-7054-037-6,Miecz przeznaczenia,Andrzej Sapkowski,Super Nowa,1999,https://www.books-by-isbn.com/83-7054/8370540376-Miecz-przeznaczenia-Andrzej-Sapkowski-83-7054-037-6.html,https://www.books-by-isbn.com/spix/na-8370540376---przeznaczenia---41YawMGTlXL.jpg,true,true
8370540791,978-83-7054-079-1,83-7054-079-1,Krew elfów (Polish Edition),Andrzej Sapkowski,SuperNOWA,1995,https://www.books-by-isbn.com/83-7054/8370540791-Krew-Elfw-Saga-O-Wiedminie-1-Br-Polish-Edition-83-7054-079-1.html,https://www.books-by-isbn.com/spix/na-8370540791---Sapkowski---51DonsPfnEL.jpg,true,true
8370540910,978-83-7054-091-3,83-7054-091-0,Czas pogardy (Polish Edition),Andrzej Sapkowski,SuperNOWA,1995,https://www.books-by-isbn.com/83-7054/8370540910-Czas-pogardy-Polish-Edition-Andrzej-Sapkowski-83-7054-091-0.html,https://www.books-by-isbn.com/spix/na-8370540910---Sapkowski---51oxiWj26TL.jpg,true,true
8370541038,978-83-7054-103-3,83-7054-103-8,Chrzest ognia (Polish Edition),Andrzej Sapkowski,SuperNOWA,2001,https://www.books-by-isbn.com/83-7054/8370541038-Chrzest-ognia-Polish-Edition-Andrzej-Sapkowski-83-7054-103-8.html,https://www.books-by-isbn.com/spix/na-8370541038---Sapkowski---41gv8HThLIL.jpg,true,true
8370541240,978-83-7054-124-8,83-7054-124-0,Wieża jaskółki (Polish Edition),Andrzej Sapkowski,SuperNOWA,2001,https://www.books-by-isbn.com/83-7054/8370541240-Wieza-jaskolki-Polish-Edition-Andrzej-Sapkowski-83-7054-124-0.html,https://www.books-by-isbn.com/spix/na-8370541240---Sapkowski---21G9L4vAtAL.jpg,true,true
8370541291,978-83-7054-129-3,83-7054-129-1,Pani jeziora (Polish Edition),Andrzej Sapkowski,SuperNOWA,2001,https://www.books-by-isbn.com/83-7054/8370541291-Pani-jeziora-Polish-Edition-Andrzej-Sapkowski-83-7054-129-1.html,https://www.books-by-isbn.com/spix/na-8370541291---Sapkowski---41MyPN7nt8L.jpg,true,true
9788361386575,978-83-61386-57-5,83-61386-57-2,Rok Szczura Widzaca,Gromyko Olga,Papierowy ksiezyc,2014,https://www.books-by-isbn.com/83-61386/8361386572-Rok-Szczura-Widzaca-Gromyko-Olga-83-61386-57-2.html,https://www.books-by-isbn.com/spix/na-8361386572---Szczura---51nK0ywGqZL.jpg,true,true
9788379640157,978-83-7964-015-7,83-7964-015-2,"Ja, Inkwizytor. Kosciany galeon",Jacek Piekara,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640152-Ja-Inkwizytor-Kosciany-galeon-Piekara-Jacek-83-7964-015-2.html,https://www.books-by-isbn.com/spix/na-8379640152---Inkwizytor---61wzaX1t2iL.jpg,true,true
9788379640935,978-83-7964-093-5,83-7964-093-4,Lodowa cytadela,Pawel Kornew,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640934-Lodowa-cytadela-Kornew-Pawel-83-7964-093-4.html,https://www.books-by-isbn.com/spix/na-8379640934---cytadela---51goom3FkZL.jpg,true,true
9788379640836,978-83-7964-083-6,83-7964-083-7,Reputacja,Andrzej Pilipiuk,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640837-Reputacja-Pilipiuk-Andrzej-83-7964-083-7.html,https://www.books-by-isbn.com/spix/na-8379640837---Reputacja---41Hktb8EcyL.jpg,true,true
9788375749175,978-83-7574-917-5,83-7574-917-6,Pomnik Cesarzowej Achai tom 3 (Polska wersja jezykowa),Andrzej Ziemianski,Fabryka Slow,2014,https://www.books-by-isbn.com/83-7574/8375749176-Pomnik-Cesarzowej-Achai-tom-3-Polska-wersja-jezykowa-83-7574-917-6.html,https://www.books-by-isbn.com/spix/na-8375749176---Ziemianski---51vrkCo-zIL.jpg,true,true
9788379640645,978-83-7964-064-5,83-7964-064-0,S.T.A.L.K.E.R. Sztywny,Michal Golkowski,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640640-S-T-A-L-K-E-R-Sztywny-Golkowski-Michal-83-7964-064-0.html,https://www.books-by-isbn.com/spix/na-8379640640---Golkowski---51WI0Z-lHHL.jpg,true,true
9788375748666,978-83-7574-866-6,83-7574-866-8,Wampir z MO,Andrzej Pilipiuk,Fabryka Slow,2013,https://www.books-by-isbn.com/83-7574/8375748668-Wampir-z-MO-Pilipiuk-Andrzej-83-7574-866-8.html,https://www.books-by-isbn.com/spix/na-8375748668---Pilipiuk---51UOti7J6JL.jpg,true,true
9788379641246,978-83-7964-124-6,83-7964-124-8,Lancuch pokarmowy,Noczkin Wiktor,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641248-Lancuch-pokarmowy-Noczkin-Wiktor-83-7964-124-8.html,https://www.books-by-isbn.com/spix/na-8379641248---pokarmowy---51L8AJRpKYL.jpg,true,false
9788379640287,978-83-7964-028-7,83-7964-028-4,Pietno rzeki,Patricia Briggs,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640284-Pietno-rzeki-Briggs-Patricia-83-7964-028-4.html,https://www.books-by-isbn.com/spix/na-8379640284---Patricia---51Om0d8aBtL.jpg,true,true
9788379641581,978-83-7964-158-1,83-7964-158-2,ANDRZEJ PILIPIUK,WesoowskaStarnawska Maria Pilipiuk Andrzej Starnawski Witold,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641582-ANDRZEJ-PILIPIUK-WesoowskaStarnawska-Maria-Pilipiuk-Andrzej-Starnawski-Witold-83-7964-158-2.html,https://www.books-by-isbn.com/spix/na-8379641582---WesoowskaStarnawska---518OiNAdZ1L.jpg,true,false
9788379640676,978-83-7964-067-6,83-7964-067-5,Stacja Nowy Swiat (Polish Edition),Bartek Biedrzycki,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640675-Stacja-Nowy-Swiat-Biedrzycki-Bartek-83-7964-067-5.html,https://www.books-by-isbn.com/spix/na-8379640675---Biedrzycki---61zYYz3xJPL.jpg,true,true
9788379641215,978-83-7964-121-5,83-7964-121-3,Upadla swiatynia,Weclawek Dominika,Fabryka Slow,2016,https://www.books-by-isbn.com/83-7964/8379641213-Upadla-swiatynia-Weclawek-Dominika-83-7964-121-3.html,https://www.books-by-isbn.com/spix/na-8379641213---swiatynia---51OjdcT0BWL.jpg,true,false
9788375749052,978-83-7574-905-2,83-7574-905-2,Carska manierka,Andrzej Pilipiuk,Fabryka Slow,2013,https://www.books-by-isbn.com/83-7574/8375749052-Carska-manierka-83-7574-905-2.html,https://www.books-by-isbn.com/spix/na-8375749052---manierka---51BYdd-pksL.jpg,true,true
9788379640102,978-83-7964-010-2,83-7964-010-1,Zaginiona,WesoowskaStarnawska Maria Pilipiuk Andrzej Starnawski Witold,Fabryka Slow,2014,https://www.books-by-isbn.com/83-7964/8379640101-Zaginiona-Pilipiuk-Andrzej-83-7964-010-1.html,https://www.books-by-isbn.com/spix/na-8379640101---WesoowskaStarnawska---5156zh6isFL.jpg,true,true
9788379640553,978-83-7964-055-3,83-7964-055-1,Oko Jelenia Sowie zwierciadlo,Andrzej Pilipiuk,Fabryka Slow,2015,https://www.books-by-isbn.com/83-7964/8379640551-Oko-Jelenia-Sowie-zwierciadlo-Pilipiuk-Andrzej-83-7964-055-1.html,https://www.books-by-isbn.com/spix/na-8379640551---zwierciadlo---51okKOov5zL.jpg,true,true
9788375748864,978-83-7574-886-4,83-7574-886-2,Pulapka Tesli,,Fabryka Slow,,https://www.books-by-isbn.com/83-7574/8375748862-Pulapka-Tesli-Ziemianski-Andrzej-83-7574-886-2.html,https://www.books-by-isbn.com/spix/na-8375748862---Pulapka---51hkA-Js41L.jpg,true,true
9788379640249,978-83-7964-024-9,83-7964-024-1,Lowca z lasu,Lewicki Andriej,Fabryka Slow,2014,https://www.books-by-isbn.com/83-7964/8379640241-Lowca-z-lasu-Lewicki-Andriej-83-7964-024-1.html,https://www.books-by-isbn.com/spix/na-8379640241---Lewicki---5103dadYqLL.jpg,true,true
